name,country,city,businessType
MINISTRY OF REGIONAL DEVELOPMENT AND PUBLIC WORKS,Bulgaria,SOFIA,Unknown
HIGH-TECHNOLOGY BUSINESS INCUBATOR - VARNA,Bulgaria,VARNA,Unknown
ALLIANCE OF THE REGIONAL AUTHORITIES IN THE NORTH-EAST PLANNING REGION,Bulgaria,VARNA,Unknown
INSTITUTE OF PHYSICAL CHEMISTRY - BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Unknown
TODOR KABLESHKOV HIGHER SCHOOL OF TRANSPORT,Bulgaria,SOFIA,Unknown
"NATIONAL COMPANY ""RAILWAY INFRASTRUCTURE""",Bulgaria,SOFIA,Unknown
SILUET B,Bulgaria,VARNA,Unknown
BULGARIA ONLINE,Bulgaria,SOFIA,Unknown
IZPALNITELNA AGENCIA PO RIBARSTVO I AKVAKULTURI,Bulgaria,SOFIA,Unknown
INSTITUT OF POLYMERS - BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Unknown
"BULGARIAN SOCIETY OF HEATING, REFRIGERATION AND AIR-CONDITIONING ENGINEERS",Bulgaria,SOFIA,Unknown
TECHNICAL UNIVERSITY OF SOFIA DIRECTORATE FOR SCIENTIFIC RESEARCH - NIS,Bulgaria,SOFIA,Unknown
TECHNOLOGY DEVELOPMENT AND INNOVATION - TDI LTD.,Bulgaria,SOFIA,Unknown
BOURGAS PROF. ASSEN ZLATAROV UNIVERSITY,Bulgaria,BOURGAS,Unknown
TRAKIA UNIVERSITY,Bulgaria,STARA ZAGORA,Unknown
RISK ENGINEERING LTD,Bulgaria,SOFIA,Unknown
"TECHNICAL UNIVERSITY OF SOFIA, CENTER FOR RESEARCH AND DESIGN IN HUMAN COMFORT, ENERGY AND ENVIRONMENT",Bulgaria,SOFIA,Unknown
SCIENTIFIC AND TECHNICAL UNION MECHANICAL ENGINEERING,Bulgaria,SOFIA,Unknown
TECHNOCONTACT INTERNATIONAL LTD.,Bulgaria,ROUSSE,Unknown
DENDRIT LTD.,Bulgaria,SOFIA,Unknown
GORHIN LTD.,Bulgaria,LOVECH,Unknown
"SOUTH-WEST UNIVERSITY ""NEOFIT RILSKI""",Bulgaria,BLAGOEVGRAD,Unknown
CHAMBER OF COMMERCE AND INDUSTRY - DOBRICH,Bulgaria,DOBRICH,Unknown
STATE AGENCY FOR INFORMATION TECHNOLOGY AND COMMUNICATIONS,Bulgaria,SOFIA,Unknown
NATIONAL INSTITUTE OF METEOROLOGY AND HYDROLOGY,Bulgaria,SOFIA,Unknown
UNIVERSITY FOR NATIONAL AND WORLD ECONOMY,Bulgaria,SOFIA,Unknown
SODEX OOD,Bulgaria,SOFIA,Unknown
TEHNICHESKI UNIVERSITET SOFIA,Bulgaria,SOFIA,Unknown
AGENCY FOR SUSTAINABLE DEVELOPMENT AND EUROINTEGRATION - ECOREGIONS,Bulgaria,SOFIA,Unknown
NEW EUROPE CENTRE FOR REGIONAL STUDIES,Bulgaria,PLOVDIV,Unknown
FOUNDATION CENTRE FOR LIBERAL STRATEGIES,Bulgaria,SOFIA,Unknown
"SOFIA UNIVERSITY ""ST. KLIMENT OHRIDSKI""",Bulgaria,SOFIA,Unknown
AKUMPLAST JSC,Bulgaria,DOBRICH,Unknown
TEHNICHESKI UNIVERSITET - SOFIA,Bulgaria,SOFIA,Unknown
INSTITUTE OF INFORMATION TECHNOLOGIES - BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Unknown
WEBGATE AD,Bulgaria,SOFIA,Unknown
INSTITUT PO ENERGETIKA AD,Bulgaria,SOFIA,Unknown
RISK ENGINEERING AD,Bulgaria,SOFIA,Unknown
MICROSYSTEMS LTD.,Bulgaria,VARNA,Unknown
I-SOFT OOD LTD,Bulgaria,SOFIA,Unknown
KOZLODUY NPP PLC,Bulgaria,KOZLODUY,Unknown
SCIANT LTD,Bulgaria,SOFIA,Unknown
CENTRAL LABORATORY OF MINERALOGY AND CRYSTALLOGRAPHY - ACAD. IVAN KOSTOVA,Bulgaria,SOFIA,Unknown
URSIT LTD,Bulgaria,SOFIA,Unknown
KUHN TECHNOLOGY EOOD,Bulgaria,SOFIA,Unknown
IT PARTNERS OOD,Bulgaria,SOFIA,Unknown
ZMM METALIK AD,Bulgaria,PAZARDJIK,Unknown
HERTI LTD,Bulgaria,SHOUMEN,Unknown
MINISTRY OF FOREIGN AFFAIRS REPUBLIC OF BULGARIA,Bulgaria,SOFIA,Unknown
BULGARIAN ANTARCTIC INSTITUTE,Bulgaria,SOFIA,Unknown
BULGARIAN WELDING SOCIETY,Bulgaria,SOFIA,Unknown
CENTRE FOR THE STUDY OF DEMOCRACY,Bulgaria,SOFIA,Unknown
ASSOCIATION APPEL EUROPA - ASSOCIATION DES AMIS DE L'ALSACE ET DU PARLEMENTARISME EUROPEEN,Bulgaria,SOFIA,Unknown
SIGMA 2000 - PHAROS OOD,Bulgaria,VAZRAJDANE,Unknown
"BULGARO-ITALIANA TARGOSKA, ZEMEDELSKA E INDUSTRIALNA KAMARA",Bulgaria,SOFIA,Unknown
TECHMI - PAVEL MILEV,Bulgaria,SOFIA,Unknown
INSTITUTE OF ELECTROCHEMISTRY AND ENERGY SYSTEMS - BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Unknown
"INSTITUTE OF ELECTRONICS, BULGARIAN ACADEMY OF SCIENCES",Bulgaria,SOFIA,Unknown
"BOURGAS ""PROF. AS. ZLATAROV"" UNIVERSITY",Bulgaria,BOURGAS,Unknown
ASSOCIATION PROREC BULGARIA,Bulgaria,SOFIA,Unknown
ENERGY AGENCY OF PLOVDIV,Bulgaria,PLOVDIV,Unknown
"SOFIA UNIVERSITY ""ST. KLIMENT OHRIDSKI"" - NIS",Bulgaria,SOFIA,Unknown
NATIONAL SERVICE FOR PLANT PROTECTION,Bulgaria,SOFIA,Unknown
NATIONAL CENTER OF PUBLIC HEALTH PROTECTION,Bulgaria,SOFIA,Unknown
UNIVERSITY OF PLOVDIV,Bulgaria,,Unknown
"NATIONAL CENTRE OF HYGIENE, MEDICAL ECOLOGY AND NUTRITION",Bulgaria,SOFIA,Unknown
INSTITUTE OF EXPERIMENTAL PATHOLOGY & PARASITOLOGY-BASC,Bulgaria,SOFIA,Unknown
NATIONAL MEDICAL TRANSPORT INSTITUTE,Bulgaria,SOFIA,Unknown
NATIONAL CENTRE OF RADIOBIOLOGY AND RADIATION PROTECTION,Bulgaria,SOFIA,Unknown
MINISTRY OF AGRICULTURE AND FORESTRY,Bulgaria,SOFIA,Unknown
INSTITUTE OF ECONOMICS AT THE BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Unknown
INSTITUTE OF MECHANICS TO THE BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Unknown
TEHNICE UNIVERSITET SOFIA.,Bulgaria,SOFIA,Unknown
SATURN ENGINEERING LTD,Bulgaria,SOFIA,Unknown
SOFIISKI UNIVERSITET - SVETI KLIMENT OHRIDSKI,Bulgaria,SOFIA,Unknown
CENTRAL LABORATORY OF GENERAL ECOLOGY - ZENTRALNA LABORATORIYA PO OBSCHTA EKOLOGIYA,Bulgaria,SOFIA,Unknown
"VARNA FREE UNIVERSITY ""CHERNORIZETS HRABAR""",Bulgaria,Varna,Higher or Secondary Education Establishments
"INSTITUTE OF GENERAL AND INORGANIC CHEMISTRY, BULGARIAN ACADEMY OF SCIENCES",Bulgaria,SOFIA,Unknown
"INSTITUTE OF MECHANICS, BULGARIAN ACADEMY OF SCIENCES",Bulgaria,SOFIA,Unknown
CENTRAL LAB PHYSICO-CHEMICAL MECHANICS AT BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Unknown
"BOURGAS ""PROF. AS. ZLATAROV"" UNIVERSITY, LABORATORY OF MATHEMATICAL CHEMISTRY",Bulgaria,BOURGAS,Unknown
SOFIISKI UNIVERSITET SVETI KLIMENT OHRIDSKI,Bulgaria,SOFIA,Unknown
"INSTITUTE OF PHYSICAL CHEMISTRY, BULGARIAN ACADEMY OF SCIENCES",Bulgaria,SOFIA,Unknown
INSTITUTE FOR PARALLEL PROCESSING - BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Unknown
HIGHER SCHOOL OF TRANSPORT - TODOR KABLESHKOV,Bulgaria,SOFIA,Unknown
BULGARIAN ASSOCIATION OF SOFTWARE COMPANIES BASCOM,Bulgaria,SOFIA,Unknown
INTERNET SOCIETY BULGARIA,Bulgaria,SOFIA,Unknown
TRAKIA UNIVERSITY - DEPARTMENT FOR INFORMATION AND IN-SERVICE TEACHER TRAINING,Bulgaria,STARA ZAGORA,Unknown
PAISII HILENDARSKI UNIVERSITY OF PLOVDIV,Bulgaria,PLOVDIV,Unknown
ANGEL KANCHEV UNIVERSITY OF ROUSSE,Bulgaria,ROUSSE,Unknown
ASSOCIATION OF MEAT PROCESSORS IN BULGARIA AMB,Bulgaria,SOFIA,Unknown
BG H2 SOCIETY,Bulgaria,SOFIA,Unknown
Central Laboratory for Parallel Processing - Bulgarian Academy of Sciences,Bulgaria,,Unknown
RUSE CHAMBER OF COMMERCE AND INDUSTRY,Bulgaria,RUSE,Unknown
MEDICAL UNIVERSITY OF PLEVEN,Bulgaria,PLEVEN,Unknown
UNIVERSITY HOSPITAL OF PLEVEN,Bulgaria,PLEVEN,Unknown
INFORMATION SOCIETY TECHNOLOGIES FOUNDATION,Bulgaria,Sofia,Unknown
EUROPEAN INSTITUTE,Bulgaria,SOFIA,Unknown
ASSOCIATION FOR MIDDLE CLASS DEVELOPMENT,Bulgaria,SOFIA - 1592,Unknown
MEDICAL UNIVERSITY - SOFIA,Bulgaria,SOFIA,Unknown
"INSTITUTE FOR NUCLEAR RESEARCH AND NUCLEAR ENERGY, BULGARIAN ACADEMY OF SCIENCES",Bulgaria,SOFIA,Unknown
EUROPEAN LABOUR INSTITUTE,Bulgaria,SOFIA,Unknown
INSTITUTE OF APPLIED PHYSICS,Bulgaria,PLOVDIV,Unknown
THE STATE ENTERPRISE RADIOACTIVE WASTE,Bulgaria,SOFIA,Unknown
INFORMATION SOCIETY TECHNOLOGIES FOUNDATION,Bulgaria,SOFIA,Unknown
BULGARIAN ASSOCIATION OF SOFTWARE COMPANIES,Bulgaria,SOFIA,Unknown
COUNCIL OF MINISTERS OF THE REPUBLIC OF BULGARIA,Bulgaria,SOFIA,Unknown
INSTITUTE OF FISHERIES AND AQUACULTURE-VARNA,Bulgaria,VARNA,Unknown
INSTITUTE OF BOTANY - BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Unknown
MARITSA VEGETABLE CROPS RESEARCH INSTITUTE,Bulgaria,PLOVDIV,Unknown
TYPOPLAST,Bulgaria,SOFIA,Unknown
ELECTROSTART PLC.,Bulgaria,VARSHETS,Unknown
"INSTITUTE OF POLYMERS, BULGARIAN ACADEMY OF SCIENCES",Bulgaria,SOFIA,Unknown
NATIONAL DIAGNOSTIC RESEARCH VETERINARY INSTITUTE,Bulgaria,SOFIA,Unknown
INFORMATION AND COMMUNICATION TECHNOLOGIES DEVELOPMENT AGENCY,Bulgaria,SOFIA,Unknown
ACSIOR LTD,Bulgaria,SOFIA,Unknown
SPACE RESEARCH LNSTITUTE OF BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Unknown
IP BULGARIA LTD.,Bulgaria,SOFIA,Unknown
CENTRAL LABORATORY FOR PARALLEL PROCESSING - BULGARIAN ACADEMY OF SCIENCES,Bulgaria,,Unknown
INSTITUTE FOR PHILOSOPHICAL RESEARCH - BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Unknown
AGROIMPEX LTD,Bulgaria,SOFIA,Unknown
BULGARSKA ASOCIACIA NA FERMERITE,Bulgaria,SOFIA,Unknown
LEOCOMERCE - 2004,Bulgaria,SOFIA,Unknown
COUNCIL OF THE BULGARIAN AGRICULTURAL ORGANISATIONS,Bulgaria,SOFIA,Unknown
IMS NAPREDAK S.A.,Bulgaria,PLOVDIV,Unknown
TEHNICHESKI UNIVERSITET SOFIA,Bulgaria,SOFIA,Higher or Secondary Education Establishments
"ACADEMY OF SCIENCES OF BULGARIA, INSTITUTE OF SOCIOLOGY",Bulgaria,SOFIA,Unknown
INSTITUTE OF INFORMATION TECHNOLOGIES - BULGARIAN ACADEMY OF SCIENCE,Bulgaria,,Unknown
SIRMA AI EAD,Bulgaria,Sofia,Unknown
SIVEL LIMITED,Bulgaria,DOBRICH,Unknown
INSTITUTE FOR NUCLEAR RESEARCH AND NUCLEAR ENERGY OF THE BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Unknown
NEMETSCHEK OOD,Bulgaria,SOFIA,Unknown
MELON TECHNOLOGIES INC.,Bulgaria,SOFIA,Unknown
"MEDICAL UNIVERSITY HOSPITAL ""ALEXANDROVSKA""",Bulgaria,SOFIA,Unknown
NATIONAL INSTITUTE OF METEOROLOGY AND HYDROLOGY ? BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Unknown
SOFIJSKI UNIVERSITET KLIMENT OCHRIDSKI,Bulgaria,SOFIA,Unknown
ENERGOPROECT AD - SCIENCE RESEARCH AND TECHNOLOGICAL INSTITUTE,Bulgaria,SOFIA,Unknown
UNION OF LIBRARIANS AND INFORMATION SERVICES OFFICER,Bulgaria,SOFIA,Unknown
CENTRE FOR ADVANCES STUDY FOUNDATION SOFIA,Bulgaria,SOFIA,Unknown
BULGARIAN ACADEMY OF SCIENCES - INSTITUTE OF GENERAL AND INORGANIC CHEMISTRY,Bulgaria,SOFIA,Unknown
AED,Bulgaria,SOFIA,Unknown
ST. KLIMENT OHRIDSKI UNIVERSITY OF SOFIA-NIS,Bulgaria,SOFIA,Unknown
INSTITUTE FOR NUCLEAR RESEARCH AND NUCLEAR ENERGY,Bulgaria,SOFIA,Unknown
APPLIED RESEARCH AND COMMUNICATIONS FUND,Bulgaria,Sofia,Unknown
"INSTITUTE FOR PARALLEL PROCESSING, BULGARIAN ACADEMY OF SCIENCES",Bulgaria,SOFIA,Unknown
INSTITUTE OF PARALLEL PROCESSING,Bulgaria,SOFIA,Unknown
"SOFIA UNIVERSITY ""ST KLIMENT OHRIDSKI""",Bulgaria,SOFIA,Unknown
BULGARIAN ACADEMY OF SCIENCES - INSTITUTE FOR LEGAL STUDIES,Bulgaria,SOFIA,Unknown
REGIONALNO I GLOBALNO RAZVITIE (REGIONAL AND GLOBAL DEVELOPMENT),Bulgaria,SOFIA,Unknown
APEX MM LTD,Bulgaria,SOFIA,Unknown
VRATSA DISTRICT ADMINISTRATION,Bulgaria,VRATSA,Other
NBT - NOVI BALGARSKI TEHNOLOGII AD,Bulgaria,SOFIA,IND
CHAMBER OF COMMERCE AND INDUSTRY VRATSA,Bulgaria,VRATSA,Unknown
CENTRAL LABORATORY OF OPTICAL STORAGE AND PROCESSING OF INFORMATION,Bulgaria,SOFIA,Unknown
Ministry of Environment and Waters,Bulgaria,,Unknown
DAVIDOV - KRASEN DAVIDOV,Bulgaria,DOBRICH,Unknown
SOFIA ENERGY CENTRE,Bulgaria,SOFIA,Unknown
MUNICIPILATY OF PLOVDIV,Bulgaria,PLOVDIV,Unknown
TECHNICAL UNIVERSITY OF SOFIA - RESEARCH AND DEVELOPMENT SECTOR,Bulgaria,SOFIA,Unknown
BOURGAS MUNICIPALITY,Bulgaria,BOURGAS,Unknown
"GEOLOGICAL INSTITUTE, BULGARIAN ACADEMY OF SCIENCES",Bulgaria,SOFIA,Unknown
VIA EXPO LTD.,Bulgaria,PLOVDIV,Unknown
CENTER FOR ENERGY EFFICIENCY,Bulgaria,SOFIA,Unknown
"""BULGARIAN STATE RAILWAYS"" - EAD",Bulgaria,SOFIA,Unknown
"""ENEMONA"" AD (JOINT STOCK COMPANY)",Bulgaria,KOZLODUY,Unknown
BLUELINK FOUNDATION,Bulgaria,SOFIA,Unknown
SOFIA OBORISHTE,Bulgaria,SOFIA,Unknown
BULGARIAN HOUSING ASSOCIATION,Bulgaria,SOFIA,Unknown
UNIDENTIFIED PARTNER: ASSOCIATION OF HOME OWNERS OBORISHTE,Bulgaria,U,Unknown
SPARKY ELTOS AD,Bulgaria,LOVECH,Unknown
"INSTITUTE OF SOIL SCIENCE, AGRO-TECHNOLOGY AND PLANT PROTECTION NIKOLA POUSHKAROV",Bulgaria,SOFIA,Research Organisations
GEOPHYSICAL INSTITUTE - BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Higher or Secondary Education Establishments
Dimitar Petrov - INTEX,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"MINISTRY OF TRANSPORT, INFORMATION TECHNOLOGIES AND COMMUNICATIONS",Bulgaria,SOFIA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SATURN ENGINEERING LIMITED,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MULTIPROFILE HOSPITAL FOR ACTIVE TREATMENT AND EMERGENCY MEDECINE PIROGOV,Bulgaria,SOFIA,Research Organisations
"""Environmental Association """"Za Zemiata"""" Sdruzhenie""",Bulgaria,Sofia,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
AGENCY FOR SUSTAINABLE DEVELOPMENT AND EUROINTEGRATION - ECOREGIONS,Bulgaria,SOFIA,Research Organisations
INTERCONSULT BULGARIA OOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LUSTRO 90 OOD,Bulgaria,PLOVDIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTRAL LABORATORY OF GENERAL ECOLOGY - ZENTRALNA LABORATORIYA PO OBSCHTA EKOLOGIYA,Bulgaria,SOFIA,Higher or Secondary Education Establishments
VARNA SCIENTIFIC AND TECHNICAL UNIONS,Bulgaria,VARNA,Research Organisations
NEVIANA BOUMBAROVA,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BULPHYTOOILS JOINTSTOCK COMPANY BPHO,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
URSIT OOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NEXUS ENGINEERING OOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Institute of Biology and Immunology of Reproduction - Bulgarian Academy of Sciences,Bulgaria,Sofia,Research Organisations
MICROSYSTEMS LTD,Bulgaria,Varna,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HONEYWELL EOOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
International Center For Minority Studies And Intercultural Relations,Bulgaria,Sofia,Research Organisations
EUROPEAN POLYTECHNICAL UNIVERSITY,Bulgaria,Pernik,Higher or Secondary Education Establishments
EVA COMMERCE LTD,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Eurointegration and Information Association,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BULGARIAN ASTRONOMICAL SOCIETY,Bulgaria,SOFIA,Other
MUNICIPALITY OF PLOVDIV,Bulgaria,PLOVDIV,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
denkstatt Bulgaria OOD,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NATIONAL BEE BRANCH ASSOCIATION,Bulgaria,SOFIA,Other
DTK ELECTRONICS OOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MULTITEST LTD,Bulgaria,VARNA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INRAY SOLUTIONS LTD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Foundation Biological Psychiatry,Bulgaria,Sofia,Research Organisations
ISTA ANDREEVA LTD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BALGARSKA ASOTSIATSIA NA PROIZVODITELITE I IZNOSITELITE NA OBLEKLO I TEXTIL,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KOLEV I KOLEV OOD,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TYKANNA BANKA-BULGEN,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VARNA FREE UNIVERSITY,Bulgaria,Varna,Higher or Secondary Education Establishments
BJLGUARSKA ASOTZIATZIYA YELYEKTRICH,Bulgaria,SOFIA,Other
KODI MAX LTD,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TSENTAR ZA GRADSKA MOBILNOST EOOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MIKROPROCESORNI USTROISTVA I SISTEMI ZA TRANSPORTA,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CLEANTECH BULGARIA FOUNDATION,Bulgaria,Sofia,Other
TechnoLogica EAD,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SPETSIALIZIRANA BOLNITSA ZA AKTIVNO LECHENIE PO NEVROLOGIA I PSIHIATRIA SV NAUM AD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OPTIM-AL EOOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PARALLEL WORLD SDRUZHENIE,Bulgaria,PLOVDIV,Research Organisations
KODAR OOD,Bulgaria,PLOVDIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BULGARIAN NATIONAL FORWARDERS ASSOCIATION,Bulgaria,Sofia,Other
INSTITUT PO BIOFIZIKA I BIOMEDITSINSKO INZHENERSTVO (INSTITUTE OF BIOPHYSICS AND BIOMEDICAL ENGINEERING),Bulgaria,Sofia,Research Organisations
INFO-LOGICA OOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AGENCY FOR SOCIAL ANALYSES ASA,Bulgaria,SOFIA,Research Organisations
Energy Solutions S.A.,Bulgaria,Pernik,Unknown
"""INSTITUTE OF MINERALOGY AND CRYSTALLOGRAPHY """"ACAD IVAN KOSTOV"""" BULGARIAN ACADEMY OF SCIENCES""",Bulgaria,SOFIA,Research Organisations
OPTECO & PARTNERS OOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BALKAN SCIENCE & EDUCATION CENTRE OF ECOLOGY AND ENVIRONMENT,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUTE OF POLYMERS - BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Research Organisations
AGROCONSULT-ENGINEERING EOOD,Bulgaria,STARA ZAGORA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NATIONAL INSTITUTE OF METEOROLOGY AND HYDROLOGY OF THE BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Research Organisations
BLACK SEA REGIONAL ENERGY CENTRE,Bulgaria,SOFIA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
MUNICIPALITY OF GORNA ORYAHOVITSA,Bulgaria,GORNA ORYAHOVITSA,Unknown
GORNA ORYAHOVITSA AIRPORT PLC,Bulgaria,GORNA ORYAHOVITSA,Unknown
INSTITUTE OF TRANSPORT AND COMMUNICATIONS LTD.,Bulgaria,SOFIA,Unknown
"GORNA ORYAHOVITSA SECTOR FOR PASSENGER RAILWAY TRANSPORT, BULGARIAN STATE RAILWAYS",Bulgaria,GORNA ORYAHOVITSA,Unknown
YANTRA TRANSPORT JSC,Bulgaria,GORNA ORYAHOVITSA,Unknown
VELIKO TARNOVO REGIONAL OFFICE OF THE NATIONAL ROAD INFRASTRUCTURE FUND,Bulgaria,VELIKO TARNOVO,Unknown
PROCON OOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTRAL LABORATORY OF MECHATRONICS AND INSTRUMENTATION OF THE BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Research Organisations
EVN BULGARIA TOPLOFIKATSIA EAD,Bulgaria,PLOVDIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EVN SERVICE CENTER EOOD,Bulgaria,PLOVDIV,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EVN BULGARIA ELEKTRORAZPREDELENIE,Bulgaria,Plovdiv,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUTE OF FISHING RESOURCES,Bulgaria,VARNA,Research Organisations
Favit Network EOOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MARIE CURIE ASSOCIATION,Bulgaria,PLOVDIV,Research Organisations
BLACK SEA NGO NETWORK,Bulgaria,VARNA,Other
VINZAVOD AD,Bulgaria,ASENOVGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LB BULGARICUM PLC,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AGRICULTURAL COOPERATIVE EDINSTVO,Bulgaria,KOSTIEVO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
COUNCIL OF THE BULGARIAN AGRICULTURAL ORGANISATION,Bulgaria,SOFIA,Other
BIMEX ENGINEERING SA,Bulgaria,Plovdiv,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BALGARSKI RASTENIYA OOD,Bulgaria,8800,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Solarpro EAD,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NATIONAL SERVICE FOR PLANT PROTECTION,Bulgaria,SOFIA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
CENTER FOR POPULATION STUDIES - BULGARIAN ACADEMY OF SCIENCE,Bulgaria,SOFIA,Higher or Secondary Education Establishments
MACROS SOLUTIONS LTD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MINISTRY OF AGRICULTURE AND FOOD,Bulgaria,SOFIA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Remote Sensing Application Centre - ReSAC,Bulgaria,Sofia,Research Organisations
BULGARIAN RIVER SHIPPING JSC,Bulgaria,RUSE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HOLDING BULGARIAN STATE RAILWAYS EAD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EXECUTIVE AGENCY FOR EXPLORATION AND MAINTENANCE OF THE DANUBE,Bulgaria,RUSE,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
BG H2 SOCIETY SDRUZHENIE,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUTE FOR POPULATION AND HUMAN STUDIES,Bulgaria,SOFIA,Higher or Secondary Education Establishments
FACET,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SIMSOFT EOOD,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Simsoftware Ltd,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUT PO OVOSHTARSTVO-PLOVDIV,Bulgaria,PLOVDIV,Research Organisations
MM SOLUTIONS AD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PYCE KEMHKBJC AD,Bulgaria,RUSE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ORGACHIM AD,Bulgaria,RUSE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Ministry of Environment and Water,Bulgaria,Sofia,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SIVEL Limited,Bulgaria,DOBRICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
