name,country,city,businessType
Taighdeclar Genesis Teoranta,Republic of Ireland,County Galway,Unknown
An Foras Taluntais,Republic of Ireland,Dublin,Unknown
ELECTRICITY SUPPLY BOARD,Republic of Ireland,DUBLIN,Unknown
AN FORAS TALUNTAIS,Republic of Ireland,DUBLIN,Unknown
Carlow Vocational Education Committee,Republic of Ireland,Carlow,Unknown
Superwood International Ltd,Republic of Ireland,"Bray, County Wicklow",Unknown
NUCLEAR ENERGY BOARD,Republic of Ireland,DUBLIN 14,Unknown
Forest Service,Republic of Ireland,Dublin,Unknown
UNIVERSITY COLLEGE,Republic of Ireland,Galway,Unknown
SCHOOL OF BIOLOGICAL SCIENCES,Republic of Ireland,DUBLIN,Unknown
UNIVERSITY COLLEGE,Republic of Ireland,BLACKROCK CO. DUBLIN,Unknown
INST.OF IND.RESEARCH AND STANDARDS (IIRS),Republic of Ireland,,Unknown
Polycomp Ltd,Republic of Ireland,Dublin,Unknown
TRINITY COLLEGE,Republic of Ireland,DUBLIN 2,Unknown
UNIVERSITY OF LIMERICK,Republic of Ireland,LIMERICK,Unknown
UNIVERSITY COLLEGE GALWAY,Republic of Ireland,,Unknown
SAINT LUKE'S HOSPITAL,Republic of Ireland,DUBLIN 6,Unknown
AN FORAS TALUNTAIS,Republic of Ireland,Dublin,Unknown
GENERICS SOFTWARE LTD,Republic of Ireland,DUBLIN 16,Unknown
National Institute for Higher Education-Dublin,Republic of Ireland,Dublin,Unknown
FEDERATED DUBLIN VOLUNTARY HOSPITALS,Republic of Ireland,DUBLIN 8,Unknown
National Institute for Higher Education-Limerick,Republic of Ireland,Limerick,Unknown
Trinity College,Republic of Ireland,Dublin,Unknown
UNIVERSITY COLLEGE DUBLIN,Republic of Ireland,,Unknown
WORK RESEARCH CENTRE LTD,Republic of Ireland,DUBLIN 2,Unknown
IRISH CLEANING OCODE,Republic of Ireland,X,Unknown
NUCLEAR ENERGY BOARD,Republic of Ireland,DUBLIN 2,Unknown
GEOLOGICAL SURVEY OF IRELAND,Republic of Ireland,Dublin,Unknown
TRINITY COLLEGE,Republic of Ireland,DUBLIN,Unknown
UNIV COLLEGE CORK,Republic of Ireland,CORK,Unknown
UNIVERSITY OF LEEDS,Republic of Ireland,,Unknown
Mentec International Ltd,Republic of Ireland,"Dun Laoghaire, County Dublin",Unknown
Nypro Ltd,Republic of Ireland,Corke Abbey - Dublin,Unknown
MENTEC INTERNATIONAL LTD,Republic of Ireland,DUN LOAGHAIRE,Unknown
MET. SERVICE,Republic of Ireland,DUBLIN,Unknown
DUBLIN INSTITUTE OF TECHNOLOGY,Republic of Ireland,DUBLIN,Unknown
Apparel Real Time Systems Ltd,Republic of Ireland,Athy,Unknown
CRT DUBLIN,Republic of Ireland,,Unknown
Ceann Riar Teoranta,Republic of Ireland,Dublin,Unknown
Tekscan Ltd.,Republic of Ireland,Cork,Unknown
NIHE-NATIONAL INSTITUTE FOR HIGHER EDUCATION,Republic of Ireland,DUBLIN 9,Unknown
Ennex International Plc,Republic of Ireland,Dublin,Unknown
ELECTRICITY SUPPLY BOARD (ESB),Republic of Ireland,,Unknown
Donnelly Mirrors Ltd.,Republic of Ireland,Kildare,Unknown
MICROBIOLOGY DEPARTMENT/NATIONAL UNIVERSITY OF IRELAND   UNIVERSITY COLLEGE CORK,Republic of Ireland,IRELAND,Unknown
Dr. DEAN GEOFFREY,Republic of Ireland,Dublin,Unknown
UNIVERSITY COLLEGE DUBLIN,Republic of Ireland,DUBLIN 4,Unknown
AN FORAS TALINTAIS,Republic of Ireland,DUBLIN,Unknown
"AN FORAS TALUNTAIS ,19 SANDYMOUNT AVENUE DUBLIN 4",Republic of Ireland,,Unknown
ECONOMIC AND SOCIAL RESEARCH INSTITUTE,Republic of Ireland,DUBLIN,Unknown
University of Dublin,Republic of Ireland,Dublin 2,Unknown
FOREST & WILDLIFE SERVICE,Republic of Ireland,,Unknown
ALICA IRISH INVESTMENT BANK & ALLIED IRISH BANKS,Republic of Ireland,,Unknown
University College Dublin,Republic of Ireland,Dublin 4,Unknown
An Forus Forbartha,Republic of Ireland,Dublin,Unknown
BORD NA MONA,Republic of Ireland,NEWBRIDGE,Unknown
AN FOREAS TALUNTAIS,Republic of Ireland,DUBLIN 4,Unknown
UNIVERSITAET BIELEFELD,Republic of Ireland,DUBLIN,Unknown
UNIVERSITY COLLEGE CORK,Republic of Ireland,,Unknown
University College Galway,Republic of Ireland,Galway,Unknown
RIADA & CO,Republic of Ireland,DUBLIN 2,Unknown
FARRAN TECHNOLOGY LTD,Republic of Ireland,CORK,Unknown
UNIVERSITY COLLEGE DUBLIN,Republic of Ireland,BLACKROCK,Unknown
Tecno Design Engineering Ltd,Republic of Ireland,Sligo,Unknown
BMA,Republic of Ireland,BERLIN,Unknown
NATIONAL INSTITUTE FOR HIGHER EDUCATION,Republic of Ireland,DUBLIN,Unknown
Polydata Ltd,Republic of Ireland,Dublin,Unknown
Bhp Laboratories Ltd,Republic of Ireland,Limerick,Unknown
Mica and Micanite Ltd.,Republic of Ireland,Cork,Unknown
"Teagasc, Agriculture and Food Development Authority",Republic of Ireland,Dublin,Unknown
Coillte Teoranta,Republic of Ireland,"Bray, County Wicklow",Unknown
Computer Applied Techniques Ltd.,Republic of Ireland,Dublin,Unknown
UNIVERSITY COLLEGE DUBLIN,Republic of Ireland,Dublin,Unknown
DUBLIN CITY UNIVERSITY,Republic of Ireland,DUBLIN,Unknown
DUBLIN CITY UNIVERSITY,Republic of Ireland,DUBLIN 9,Unknown
University College of Cork,Republic of Ireland,Cork,Unknown
IRISH MEDICAL SYSTEMS,Republic of Ireland,CO DUBLIN,Unknown
MEMORY COMPUTER,Republic of Ireland,DUBLIN 2,Unknown
WORK RESEARCH CENTRE,Republic of Ireland,DUBLIN 4,Unknown
EOLAS-The Irish Science and Technology Agency,Republic of Ireland,,Unknown
TEAGASC (AGRICULTURE AND FOOD DEVELOPMENT AUTHORITY),Republic of Ireland,DUBLIN,Unknown
Broadcom,Republic of Ireland,,Unknown
Department of Environmental Resource Management,Republic of Ireland,Dublin,Unknown
FARRAN TECHNOLOGY,Republic of Ireland,CORK,Unknown
Dublin City University (ABB Corporate Research),Republic of Ireland,,Unknown
UNIV. COLLEGE GALWAY,Republic of Ireland,,Unknown
NORCONTEL,Republic of Ireland,DUBLIN 8,Unknown
NATIONAL INSTITUTE FOR HIGHER EDUCATION,Republic of Ireland,Dublin,Unknown
Broadcom Eireann Res Ltd,Republic of Ireland,Dublin,Unknown
Eastern Health Board,Republic of Ireland,DUBLIN,Unknown
Trinity College,Republic of Ireland,,Unknown
BROADCOM Eireann Research LTD,Republic of Ireland,,Unknown
Nexus Europe (SUS Research),Republic of Ireland,,Unknown
Cork Regional Technical College,Republic of Ireland,,Unknown
EOLAS,Republic of Ireland,Dublin,Unknown
State Laboratory,Republic of Ireland,Dublin,Unknown
University College of Dublin,Republic of Ireland,DUBLIN,Unknown
University of Dublin,Republic of Ireland,DUBLIN,Unknown
Nuclear Energy Board,Republic of Ireland,Dublin,Unknown
Irish National Science and Technology Agency,Republic of Ireland,,Unknown
Broadcom Eireann Research Ltd,Republic of Ireland,DUBLIN,Unknown
"University of Dublin, Trinity College",Republic of Ireland,,Unknown
UNIVERSITY COLLEGE GALWAY,Republic of Ireland,GALWAY,Unknown
Our Lady's Hospital for Sick Children,Republic of Ireland,Dublin,Unknown
St. James Hospital,Republic of Ireland,Dublin,Unknown
SYSTEM DYNAMICS LTD,Republic of Ireland,,Unknown
Regional Hospital,Republic of Ireland,Cork,Unknown
THE ECONOMIC AND SOCIAL RESEARCH INSTITUTE (ESRI),Republic of Ireland,,Unknown
Work Research Center Ltd Psychosomatic Unit,Republic of Ireland,,Unknown
IRISH MEDICAL SYSTEMS,Republic of Ireland,DUBLIN,Unknown
NIXDORF COMPUTER SOFTWARE,Republic of Ireland,DUBLIN 2,Unknown
EASTERN HEALTH BOARD,Republic of Ireland,DUBLIN 8,Unknown
The National Food Center,Republic of Ireland,DUBLIN,Unknown
EXTECH,Republic of Ireland,GALWAY,Unknown
REALACE LTD,Republic of Ireland,DUBLIN 2,Unknown
State Laboratory Abbottstown,Republic of Ireland,DUBLIN,Unknown
GENERICS SOFTWARE,Republic of Ireland,DUBLIN,Unknown
University College Dublin,Republic of Ireland,,Unknown
Broadcom Ltd,Republic of Ireland,,Unknown
TEAGASC,Republic of Ireland,GALWAY,Unknown
NIHE,Republic of Ireland,,Unknown
HYPERION ENERGY SYSTEMS,Republic of Ireland,CORK,Unknown
Univ. College Dublin,Republic of Ireland,DUBLIN,Unknown
NUMERICAL CONSULTANTS T/A TRITECH,Republic of Ireland,DUBLIN 2,Unknown
TRINITY COLLEGE DUBLIN,Republic of Ireland,,Unknown
National Microelectronics,Republic of Ireland,,Unknown
TEAGASC - National Food Centre,Republic of Ireland,DUBLIN,Unknown
TAIGHDECLAR GENESIS TEORANTA,Republic of Ireland,CO GALWAY,Unknown
UNIVERSITY OF DUBLIN,Republic of Ireland,,Unknown
Austin Waldron Regional Technical College,Republic of Ireland,Carlow,Unknown
TEAGASC - AGRICULTURE AND FOOD DEVELOPMENT AUTHORITY,Republic of Ireland,DUBLIN,Unknown
"National University of Ireland, Cork",Republic of Ireland,Cork,Unknown
Univers. of Dublin,Republic of Ireland,,Unknown
ECONOMIC AND SOCIAL RESEARCH INSTITUTE,Republic of Ireland,,Unknown
University College Cork,Republic of Ireland,Cork,Unknown
Space Technology Ireland Ltd,Republic of Ireland,MAYNOOTH,Unknown
Federated Dublin Volontary Hospital,Republic of Ireland,Dublin,Unknown
Bhp Group Ltd,Republic of Ireland,LIMERICK,Unknown
IRISH SALMON GROWERS ASSOCIATION,Republic of Ireland,Dun Laoghaire-Co Dublin,Unknown
Eurokom Ltd,Republic of Ireland,DUBLIN,Unknown
University College Cork,Republic of Ireland,,Unknown
Geological Survey of Ireland,Republic of Ireland,Dublin,Unknown
"THE PROVOST, FELLOWS AND SCHOLARS OF THE COLLEGE OF THE HOLY AND UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN HEREINAFTER TRINITY COLLEGE DUBLIN",Republic of Ireland,Dublin,Unknown
Hyperion Energy Systems Ltd.,Republic of Ireland,Watergrasshill,Unknown
MENTEC INTERNATIONAL,Republic of Ireland,DUBLIN,Unknown
Sus Research Ltd,Republic of Ireland,Dublin,Unknown
University College Dublin,Republic of Ireland,DUBLIN,Unknown
University of Dublin - Trinity College,Republic of Ireland,DUBLIN 2,Unknown
Ovamass Ltd,Republic of Ireland,Fethard,Unknown
Tara Mines Ltd,Republic of Ireland,Navan Co. Meath,Unknown
Adelaide Hospital,Republic of Ireland,Dublin 8,Unknown
University of Limerick,Republic of Ireland,Limerick,Unknown
"Teagasc, Agriculture and Food Development Authority",Republic of Ireland,"Fermoy, County Cork",Unknown
University of Dublin - Trinity College,Republic of Ireland,Dublin,Unknown
Eolas - The Irish Science and Technology Agency,Republic of Ireland,DUBLIN,Unknown
"UNIVERSITY COLLEGE CORK, NATIONAL UNIVERSITY OF IRELAND, CORK",Republic of Ireland,Cork,Unknown
DIGITAL EQUIPMENT CORPORATION GALWAY,Republic of Ireland,GALWAY,Unknown
University College Galway,Republic of Ireland,GALWAY,Unknown
Digital Equipment International BV,Republic of Ireland,Galway,Unknown
SILICON & SOFTWARE SYSTEMS (S3),Republic of Ireland,DUBLIN 18,Unknown
State Laboratory,Republic of Ireland,DUBLIN,Unknown
Radio Frequency Technologies Ltd,Republic of Ireland,,Unknown
FORBAIRT,Republic of Ireland,DUBLIN,Unknown
Institute for Industrial Research and Standards,Republic of Ireland,,Unknown
EOLAS - Dublin,Republic of Ireland,DUBLIN,Unknown
The State Laboratory,Republic of Ireland,Dublin,Unknown
Queen's University of Belfast,Republic of Ireland,,Unknown
The Agricultural Institute,Republic of Ireland,Cumbria,Unknown
EOLAS,Republic of Ireland,,Unknown
Environmental Research Unit,Republic of Ireland,DUBLIN,Unknown
TEAGASC - National Dairy Products Research Centre,Republic of Ireland,CO. CORK,Unknown
An Foras Taluntais,Republic of Ireland,,Unknown
TEAGASC - National Dairy Products Research Centre,Republic of Ireland,"Moorepark, Fermoy",Unknown
National Microelectronics Research Center,Republic of Ireland,,Unknown
Our Lady's Hospital,Republic of Ireland,Dublin,Unknown
NMRC,Republic of Ireland,CORK,Unknown
Irish Wave Energy Consortium,Republic of Ireland,Dublin,Unknown
Work Research Center Ltd,Republic of Ireland,,Unknown
Irish Medical Systems,Republic of Ireland,,Unknown
Irish Sugar Company Plc,Republic of Ireland,Carlow,Unknown
COMPUTER APPLIED TECHNICS,Republic of Ireland,CO DUBLIN,Unknown
NATIONAL INSTITUTE FOR HIGHER EDUCATION,Republic of Ireland,LIMERICK,Unknown
Dublin City University,Republic of Ireland,Dublin,Unknown
WORK RESEARCH CENTER LTD,Republic of Ireland,DUBLIN,Unknown
Nexus Europe (Ireland) Ltd,Republic of Ireland,Dublin,Unknown
National University of Ireland - Maynooth,Republic of Ireland,"Maynooth, Co. Kildare",Unknown
Institute for Industrial Research and Standards,Republic of Ireland,DUBLIN,Unknown
Devtec Ltd,Republic of Ireland,DUBLIN,Unknown
University of Limerick,Republic of Ireland,LIMERICK,Unknown
D.D. Williamson (Ireland) Ltd,Republic of Ireland,Cork,Unknown
National Dairy Products Centre,Republic of Ireland,Cork,Unknown
The National Food Centre,Republic of Ireland,Dublin,Unknown
Queen's Univ.,Republic of Ireland,,Unknown
University College,Republic of Ireland,Cork,Unknown
NATIONAL MICROELECTRONIC RESEARCH CENTRE,Republic of Ireland,,Unknown
Economics an Social Research Institute,Republic of Ireland,,Unknown
University College of Cork,Republic of Ireland,CORK,Unknown
Numerical Consultants Ltd T/A Tritech,Republic of Ireland,Dublin,Unknown
FINLAY HYDRASCREENS OMAGH LTD,Republic of Ireland,OMAGH,Unknown
MENTEC (INTERNATIONAL) LTD,Republic of Ireland,,Unknown
ESB,Republic of Ireland,,Unknown
Trinity College Dublin,Republic of Ireland,Dublin 2,Unknown
UNIVERSITY COLLEGE CORK-DEPT OF ZOOLOGY,Republic of Ireland,Cork,Unknown
Fisheries Research Center of Abbotstown,Republic of Ireland,Dublin 15,Unknown
ESRI-ECONOMIC AND SOCIAL RESEARCH INSTITUTE,Republic of Ireland,Dublin 4,Unknown
BORD IASCAIGH MHARA (BIM)-IRISH SEA FISHERIES BOARD,Republic of Ireland,"Dun Laoghaire, Co Dublin",Unknown
FISHERIES RESEARCH CENTRE-ABBOTSTOWN,Republic of Ireland,Dublin 15,Unknown
Bord Iascaigh Mhara (BIM),Republic of Ireland,Dun Laoghaire-Co Dublin,Unknown
NATIONAL FOOD CENTRE-TEAGASC,Republic of Ireland,Dublin 15,Unknown
UNIVERSITY COLLEGE GALWAY-DEPARTMENT OF MICROBIOLOGY,Republic of Ireland,Galway,Unknown
FANAD FISHERIES,Republic of Ireland,Co Donegal,Unknown
UNIVERSITY COLLEGE GALWAY-DEPARTMENT OF ZOOLOGY,Republic of Ireland,Galway,Unknown
UNIVERSITY COLLEGE CORK-DEPARTMENT OF ZOOLOGY,Republic of Ireland,Cork,Unknown
FISHERIES RESEARCH CENTER-ABBOTSTOWN,Republic of Ireland,Dublin 15,Unknown
Dublin Institute of Technology,Republic of Ireland,Dublin 1,Unknown
TRINITY COLLEGE DUBLIN-DEPARTMENT OF PHYSIOLOGY,Republic of Ireland,Dublin 2,Unknown
DEPARTMENT OF THE MARINE,Republic of Ireland,Dublin 2,Unknown
FOYLE FISHERMEN'S COOPERATIVE,Republic of Ireland,"Greencastle, Co Donegal",Unknown
REGIONAL TECHNICAL COLLEGE-DEPT EXPERIMENTAL SCIENCE,Republic of Ireland,Dundalk,Unknown
University College Dublin,Republic of Ireland,Dublin 2,Unknown
University of Dublin,Republic of Ireland,DUBLIN 2,Unknown
EOLAS-THE IRISH SCIENCE & TECHNOLOGY AGENCY,Republic of Ireland,,Unknown
Extech Ltd,Republic of Ireland,GALWAY,Unknown
Office of Public Works,Republic of Ireland,Bray,Unknown
Marine Computation Services Ltd,Republic of Ireland,GALWAY,Unknown
Tecnocad Ltd,Republic of Ireland,Sligo,Unknown
TEAGASC - AGRICULTURE AND FOOD DEVELOPMENT AUTHORITY,Republic of Ireland,County Meath,Unknown
KENTREE LTD.,Republic of Ireland,CORK,Unknown
University College Hospital,Republic of Ireland,Galway,Unknown
NATIONAL MICROELECTRONICS RESEARCH CENTRE CORK,Republic of Ireland,Cork,Unknown
HYPERION ENERGY SYSTEMS LTD,Republic of Ireland,Glenville,Unknown
Sakai Teoranta,Republic of Ireland,Galway,Unknown
NATIONAL UNIVERSITY OF IRELAND - MAYNOOTH,Republic of Ireland,MAYNOOTH,Unknown
University of Dublin - Trinity College,Republic of Ireland,DUBLIN,Unknown
Dept. of the Marine Fisheries Research Center,Republic of Ireland,DUBLIN,Unknown
The Agric. Inst.,Republic of Ireland,,Unknown
School of Analytical Sciences,Republic of Ireland,Dublin,Unknown
The State Lab.,Republic of Ireland,Dublin,Unknown
Ecoter,Republic of Ireland,,Unknown
IIRS,Republic of Ireland,Dublin,Unknown
Irish Gas Board,Republic of Ireland,Cork,Unknown
St. Vincent Hospital,Republic of Ireland,Dublin,Unknown
Blood Transfusion Service Board,Republic of Ireland,Dublin,Unknown
Teagasc,Republic of Ireland,Wexford,Unknown
UNIV. COLLEGE DUBLIN,Republic of Ireland,,Unknown
MID-WESTERN HEALTH BOARD,Republic of Ireland,,Unknown
WHO COLLABORATING CENTRE FOR ORAL HEALTH SERVICES RESEARCH (DENTAL),Republic of Ireland,,Unknown
EDUCATIONAL RESEARCH CENTRE,Republic of Ireland,,Unknown
FREETEXT TECHNOLOGY LTD,Republic of Ireland,,Unknown
UNIV. COLLEGE CORK,Republic of Ireland,,Unknown
FEDERATED DUBLIN VOLUNTARY HOSPITALS - ST. JAMES'S HOSPITAL & TRINITY COLLEGE,Republic of Ireland,,Unknown
CAPTEC LTD.,Republic of Ireland,,Unknown
