name,country,city,businessType
GISDATA DOO,Serbia,Belgrade,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"FACULTY OF ORGANIZATIONAL SCIENCES, UNIVERSITY OF BELGRADE",Serbia,BEOGRAD,Higher or Secondary Education Establishments
INI DOO,Serbia,Beograd,Private for-profit entities (excluding Higher or Secondary Education Establishments)
RAZVOJNI FOND AUTONOMNE POKRAJINE VOJVODINE D.O.O. NOVI SAD,Serbia,Novi Sad,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"""ZENSKA ASOCIJACIJA """"ROSA""""""",Serbia,BEOGRAD,Research Organisations
BALKANSKA BEZBEDNOSNA MREZA UDRUZENJE,Serbia,BEOGRAD,Other
JAVNO VODOPRIVREDNO PREDUZECE VODE VOJVODINE NOVI SAD,Serbia,NOVI SAD,Other
Faculty of Agriculture Novi Sad,Serbia,NOVI SAD,Higher or Secondary Education Establishments
SEEDEV DOO BEOGRAD,Serbia,BELGRADE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
STRATEGIC MARKETING DOO,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GALENIKA-FITOFARMACIJA AD,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FONDACIJA ZA RAZVOJ EKONOMSKE NAUKE,Serbia,BEOGRAD,Research Organisations
KOSOVA YOUNG LAWYERS UDRUZENJE,Serbia,Prishtine,Other
INICIJATIVA ZA PRAVA OSOBA SA MENTALNIM INVALIDITETOM MDRI-S,Serbia,BEOGRAD,Other
Joint Stock Telecommunications Company Telekom Srbija a.d.,Serbia,Belgrade,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LA CITADELLE INZENJERING DOO,Serbia,Novi Sad,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DRUSTVO ZA KONSALTING I MENADZMENTSTATKRAFT WESTERN BALKANS DOO*COMPANY FOR CONSULTING AND MANAGEMENT LIMITED,Serbia,BEOGRAD,Unknown
INSTITUT ZA VOCARSTVO,Serbia,CACAK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SENTRONIS AD,Serbia,Nis,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IKT MREZA UDRUZENJE,Serbia,BEOGRAD,Other
ISTRAZIVACKO-RAZVOJNI INSTITUT LOLADOO BEOGRAD,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DUNDER UDRUZENJE GRADANA,Serbia,NIS,Other
"REPUBLIC OF SERBIA, DIRECTORATE FOR INLAND WATERWAYS",Serbia,BELGRADE,Unknown
"INSTITUTE OF CHEMISTRY, TECHNOLOGY AND METALLURGY",Serbia,BELGRADE,Research Organisations
INSTITUT ZA ONKOLOGIJU VOJVODINE-ONCOLOGY INSTITUTE OF VOJVODINA IOV,Serbia,SREMSKA KAMENICA,Research Organisations
"PREDUZECE ZA PROIZVODNJU, KONSALTING I PROMET SPEKTAR DOO",Serbia,Gornji Milanovac,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FAKULTET INFORMACIONIH TEHNOLOGIJA,Serbia,BEOGRAD,Higher or Secondary Education Establishments
North Point Ltd,Serbia,Subotica,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ICM Electronics doo,Serbia,Novi Sad,Private for-profit entities (excluding Higher or Secondary Education Establishments)
COMPANY FOR MANAGEMENT AND ECOLOGICAL RESEARCHES SE TRADE DOO BELGRADE,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PREDUZECE ZA SPOLJNU I UNUTRASNJU TRGOVINU I USLUGE SIRMIUM STEEL DOOSREMSKA MITROVICA,Serbia,SREMSKA MITROVICA,Unknown
UNIVERZITETSKA DECJA KLINIKA,Serbia,BEOGRAD,Research Organisations
UNIVERZITET U BEOGRADU â FAKULTET POLITIÄKIH NAUKA,Serbia,BEOGRAD,Higher or Secondary Education Establishments
Ministarstvo za telekomunikacije i informaciono drustvo,Serbia,BELGRADE,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
BEOGRADSKA OTVORENA SKOLA,Serbia,BEOGRAD,Higher or Secondary Education Establishments
NUTRIKA DOO,Serbia,IRIG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Environmental Engineering and Meteorological Services - SEWA South Environment and Weather Agency LTD,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VIKTIMOLOSKO DRUSTVA SRBIJE,Serbia,BEOGRAD,Research Organisations
MASA POPOVIC PR - UNA SISTEMI,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUT ZA MULTIDISCIPLINARNA ISTRAZIVANJA,Serbia,BEOGRAD,Higher or Secondary Education Establishments
DRUSTVO ZA TRGOVINU I USLUGE EXPORT IMPORT DESING DOO,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
RAJKOVIC NENAD,Serbia,SVILAJNAC,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GRUPA ZA RAZVOJ EKOLOSKE SVESTI - GRES ASSOCIATION,Serbia,BELGRADE,Other
GRADEVINSKO PREDUZECE HGP DRUSTVO SA OGRANICENOM ODGOVORNOSCU,Serbia,NOVI SAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
POKRAJINSKI ZAVOD ZA ZASTITU SPOMENIKA KULTURE NOVI SAD,Serbia,PETROVARADIN,Research Organisations
DJORDJEVIC SPECIJALISTICKA ORDINACIJA IZ INTERNE MEDICINE PROFESOR DR PREDRAG DORDEVIC DEDINJE PREDUZETNIK,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ZDRAVSTVENA USTANOVA OPSTA BOLNICA MEDICINSKI SISTEM BEOGRAD MSB,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VICTORIAOIL AKCIONARSKO DRUSTVO FABRIKA ZA PRERADU ULJARICA SID,Serbia,SID,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UDRUZENJE STUDENATA ELEKTROTEHNIKEEVROPE - LOKALNI KOMITET NOVI SAD,Serbia,Novi Sad,Other
INOVACIONI CENTAR ELEKTROTEHNICKOG FAKULTETA U BEOGRADU DOO,Serbia,BEOGRAD,Research Organisations
