name,country,city,businessType
FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES - SEDE BUENOS AIRES,Argentina,BUENOS AIRES,Unknown
UNIVERSIDAD NACIONAL DE GENERA SARMIENTO,Argentina,SAN MIGUEL/PROVINCIA DE BUENOS AIRES,Unknown
UNIVERSIDAD NACIONAL DE MISONES,Argentina,POSADAS,Unknown
UNIVERSIDAD NACIONAL DE LA PLATA,Argentina,LA PLATA,Unknown
INSTITUTO NACIONAL DE TECNOLOGIA INDUSTRIAL - CENTRO DE INVESTIGACION Y DESARROLLO EN ELECTRONICA E INFORMATICA,Argentina,SAN MARTIN - BUENOS AIRES,Unknown
FUNDACION UNIVERSIDAD DE BELGRANO,Argentina,BUENOS AIRES,Unknown
UNIVERSIDAD NACIONAL DE COMAHUE,Argentina,S.CARLOS DE BARILOCHE,Unknown
UNIVERSIDAD NACIONAL DEL SUR,Argentina,BAHIA BLANCA,Unknown
NATIONAL INSTITUTE OF INDUSTRIAL TECHNOLOGY,Argentina,SAN MARTIN,Unknown
NATIONAL INSTITUTE OF AGRICULTURAL RESEARCH,Argentina,RAFAELA,Unknown
POLO TECNOLOGICO CONSTITUYENTES SA,Argentina,SAN MARTIN,Unknown
AGENCIA NACIONAL DE PROMOCION CIENTIFICA Y TECNOLOGICA,Argentina,CIUDAD AUTONOMA DE BUENOS AIRES,Unknown
UNIVERSIDAD NACIONAL DE GENERAL SAN MARTIN,Argentina,SAN MARTIN,Unknown
COOPERATIVA AGROGANADERA RIO GRANDE DE SAN JUAN LTED,Argentina,CUSI CUSI,Unknown
FUNDACION GESTION Y DESARROLLO,Argentina,BUENOS AIRES,Other
CENTRO DE PSICOLOGIA MEDICA SAN MARTIN DE TOURS S.R.L.,Argentina,BUENOS AIRES,Unknown
UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVICIA DE BUENOS AIRES,Argentina,OLAVARRÃÂA,Unknown
INSTITUTO DE INVESTIGACIONES EN CIENCIA Y TECNOLOGÃA DE MATERIALES,Argentina,MAR DEL PLATA,Unknown
INSTITUTO DE BIOLOGÃA MOLECULAR Y CELULAR DE ROSARIO,Argentina,ROSARIO,Unknown
PRAGMATICA TECHNOLOGIES S.A.,Argentina,BUENOS AIRES,Unknown
INSTITUTO DE INVESTIGACIONES EN CIENCIA Y TECNOLOGÃÂ­A DE MATERIALES,Argentina,MAR DEL PLATA,Unknown
CENTRO ATOMICO BARILOCHE,Argentina,S. C. DE BARILOCHE,Unknown
ASOCIACIÃN MISIONERA DE MEDICINA GENERAL/ FAMILIAR Y DEL EQUIPO DE SALUD (MISIONES ASSOCIATION OF GENERAL FAMILY MEDICINE AND HEALTH TEAM),Argentina,"POSADAS, MISIONES",Unknown
"HOSPITAL DE PEDIATRÃA SAMIC ""PROF. DR. JUAN P GARRAHAN""",Argentina,BUENOS AIRES,Unknown
PLANTA PILOTO DE INGENIERIA QUIMICA,Argentina,BAHIA BLANCA (PROVINCIA DE BUENOS AIRES),Unknown
CENTRO INTERDISCIPLINARIO PARA EL ESTUDIO DE POLITICAS PUBLICAS,Argentina,BUENOS AIRES,Unknown
FEDERACIÃN LATINOAMERICANA DE ASOCIACIONES DE EMPRESAS BIOTECNOLOGICAS,Argentina,CIUDAD AUTÃNOMA DE BUENOS AIRES,Unknown
ASOCIACIÃN ARGENTINA DE MÃDICOS POR EL MEDIO AMBIENTE,Argentina,BUENOS AIRES,Unknown
"SECRETARIAT OF SCIENCE, TECHNOLOGY AND INNOVATIVE PRODUCTION",Argentina,BUENOS AIRES,Unknown
INSTITUTO ARGENTINO DE INVESTIGACIONES DE LAS ZONAS ÃRIDAS,Argentina,MENDOZA,Unknown
CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS,Argentina,BUENOS AIRES,Unknown
INSTITUTE FOR GENETIC ENGENIERING AND MOLECULAR BIOLOGY,Argentina,BUENOS AIRES,Unknown
UNIVERSIDAD NACIONAL DEL LITORAL - INSTITUTO DE DESARROLLO TECNOLÃGICO PARA LA INDUSTRIA QUÃMICA,Argentina,SANTA FE,Unknown
ASOCIACIÃN CONSORCIO PARA EL DESARROLLO REGIONAL BS. AS. OESTE- INNOVAR,Argentina,CIUDAD DE LUJAN,Unknown
INSTITUTO NACIONAL DE TECNOLOGÃA AGROPECUARIA,Argentina,CIUDAD AUTÃNOMA DE BUENOS AIRES,Unknown
FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES,Argentina,BUENOS AIRES,Unknown
INSTITUTO DE INVESTIGACIONES MEDICAS MERCEDES Y MARTIN FERREYRA.,Argentina,CORDOBA.,Unknown
UNIVERSIDAD CATOLICA DE CORDOBA (CATHOLIC UNIVERSITY OF CORDOBA),Argentina,CORDOBA,Unknown
UNIVERSIDAD NACIONAL DE QUILMES,Argentina,"BERNAL, BUENOS AIRES",Unknown
UNIVERSIDAD NACIONAL DEL LITORAL,Argentina,SANTA FE,Unknown
INSTITUTO DE INVESTIGACIONES EN CIENCIA Y TECNOLOGIA DE MATERIALES,Argentina,MAR DEL PLATA,Unknown
CENTRO REGIONAL DE INVESTIGACIONES CIENTÃFICAS Y TECNOLÃGICAS (MENDOZA)-CRICYT,Argentina,MENDOZA,Unknown
UNIVERSIDAD NACIONAL DEL COMAHUE,Argentina,BARILOCHE,Unknown
FUNDACION PROYUNGAS,Argentina,"SAN MIGUEL DE TUCUMAN,TUCUMAN PROVINCE",Unknown
INSTITUTO NACIONAL DE TECNOLOGÃA AGROPECUARIA,Argentina,BUENOS AIRES,Unknown
CENTRO DE INVESTIGACIÃN Y DESARROLLO EN CRÃOTECNOLOGÃA DE ALIMENTOS,Argentina,LA PLATA,Unknown
"UNIVERSIDAD NACIONAL DE LA PAMPA, FACULTAD DE AGRONOMÃA",Argentina,"SANTA ROSA, LA PAMPA",Unknown
INSTITUTO BIOLOGICO ARGENTINO SAIC,Argentina,CIUDAD AUTONOMA DE BUENOS AIRES,Unknown
INSTITUTO DE EFECTIVIDAD CLINICA Y SANITARIA ASOCIACION CIVIL,Argentina,BUENOS AIRES,Unknown
UNIVERSIDAD NACIONAL DE CÃRDOBA,Argentina,CÃRDOBA,Unknown
NATIONAL UNIVERSITY OF LA PLATA,Argentina,LA PLATA,Unknown
UNIVERSIDAD CATOLICA ARGENTINA SANTA MARIA DE LOS BUENOS AIRES,Argentina,BUENOS AIRES,Unknown
INSTITUTO NACIONAL DE TECNOLOGÃA INDUSTRIAL,Argentina,BUENOS AIRES,Unknown
SUBSECRETARIA DE RECURSOS NATURALES DE TIERRA DEL FUEGO,Argentina,USHUAIA,Unknown
"ADMINISTRACIÃN NACIONAL DE LABORATORIOS E INSTITUTOS DE SALUD ""DR. CARLOS G. MALBRAN""",Argentina,BUENOS AIRES,Unknown
HOSPITAL ZONAL ESPECIALIZADO DE AGUDOS Y CRONICOS DR. CETRÃNGOLO,Argentina,VICENTE LOPEZ,Unknown
UNIVERSIDAD NACIONAL DEL MAR DEL PLATA,Argentina,MAR DEL PLATA,Unknown
CENTRO AUSTRAL DE INVESTIGACIONES CIENTIFICAS (CONICET),Argentina,"USHUAIA, TIERRA DEL FUEGO",Unknown
ARGENTINE NATIONAL COUNCIL OF SCIENTIFIC AND TECHNOLOGICAL RESEARCH,Argentina,BUENOS AIRES,Unknown
THE NATIONAL UNIVERSITY OF RIO CUARTO,Argentina,RIO CUARTO,Unknown
CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TÃCNICAS,Argentina,CIUDAD DE BUENOS AIRES,Unknown
ASOCIACION ARGENTINA DE PRODUCTORES EN SIEMBRA DIRECTA,Argentina,ROSARIO,Unknown
GRUPO REDES,Argentina,Ciudad AutÃ³noma de Buenos Aires,Unknown
UNIVERSIDAD NACIONAL DE SAN MARTIN,Argentina,San Martin - Buenos Aires (1650),Unknown
UNIVERSIDAD NACIONAL DE LUJAN,Argentina,ciudad de Lujan - Provincia de Buenos Ai,Unknown
UNVERSIDAD DE BUENOS AIRES,Argentina,BUENOS AIRES,Unknown
INSTITUTO ARGENTINO DE OCEANOGRAFÃA,Argentina,BAHÃA BLANCA,Unknown
UNIVERSIDAD DE BUENOS AIRES,Argentina,CIUDAD DE BUENOS AIRES,Unknown
INSTITUTO DE INVESTIGACIONES BIOTECNOLÃGICAS- INSTITUTO TECNOLÃGICO CHASCOMÃS,Argentina,"CHASCOMÃS, PROVINCIA DE BUENOS AIRES",Unknown
INSTITUTO NACIONAL DE TECNOLOGÃA AGROPECUARIA (INTA),Argentina,BUENOS AIRES,Unknown
FUNDACION PARA LA DIFUSION DEL CONOCIMIENTO Y EL DESARROLLO SUSTENTABLE VIA LIBRE,Argentina,CORDOBA,Unknown
USUARIA ASOCIACION ARGENTINA DE USUARIOS DE LA INFORMATICA Y LAS COMUNICACIONES,Argentina,BUENOS AIRES,Unknown
"INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA, RAFAELA",Argentina,"RAFAELA, SANTA FE",Unknown
BIO&SUR - ASOCIACIÃN CIVIL HOSPITAL DE CLÃNICAS DE LA UNIVERSIDAD DE BUENOS AIRES,Argentina,BUENOS AIRES,Unknown
ITMO-FUNDACIÃN MAINETTI - INSTITUTO DE TRASPLANTE DE MÃDULA OSEA,Argentina,GONNET,Unknown
FUNDACION INSTITUTO LELOIR,Argentina,BUENOS AIRES,Unknown
CENTRO DE INVESTIGACION Y EXTENSION FORESTAL ANDINO PATAGONICO,Argentina,ESQUEL,Unknown
ASOCIACION CIVIL CIENCIA HOY,Argentina,BUENOS AIRES,Unknown
UNIVERSIDAD NACIONAL DE SALTA,Argentina,SALTA,Unknown
INSTITUTO DE BIOTECNOLOGÃA CENTRO DE INVESTIGACIONES EN CIENCIAS VETERINARIAS Y AGRONÃMICAS - INTA INTA (INSTITUTO NACIONAL DE TECNOLOG??A AGROPECUARIA,Argentina,CASTELAR,Unknown
INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA,Argentina,CASTELAR BUENOS AIRES,Unknown
"CENTRO DE INVESTIGACIONES EN CIENCIAS VETERINARIAS Y AGRONÃMICAS, INSTITUTO NACIONAL DE TECNOLOGÃA AGROPECUARIA",Argentina,CASTELAR,Unknown
FUNDACIÃN PARA LA LUCHA CONTRA ENFERMEDADES NEUROLÃGICAS DE LA INFANCIA,Argentina,CIUDAD AUTONOMA DE BUENOS AIRES,Unknown
"FACULTAD DE CIENCIAS ASTRONOMICAS Y GEOFISICAS, UNIVERSIDAD NACIONAL DE LA PLATA",Argentina,LA PLATA,Unknown
AGENCIA CORDOBA CIENCIA SE,Argentina,CORDOBA,Unknown
UNIVERSIDAD NATIONAL DE CORDOBA,Argentina,CORDOBA,Unknown
COORDINADORA DE LAS INDUSTRIAS PRODUCTORAS DE ALIMENTOS,Argentina,BUENOS AIRES,Unknown
COMISION NACIONAL DE ENERGIA ATOMICA,Argentina,BUENOS AIRES,Unknown
INSTITUTO TORCUATO DI TELLA,Argentina,BUENOS AIRES,Research Organisations
"Ministerio de Ciencia, TecnologÃ­a e InnovaciÃ³n Productiva",Argentina,Buenos Aires,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
UNIVERSIDAD NACIONAL DE SALTA,Argentina,SALTA,Higher or Secondary Education Establishments
CAMARA ARGENTINA DE ENERGIAS RENOVABLES,Argentina,BUENOS AIRES,Other
FUNDACION BARILOCHE,Argentina,SAN CARLOS DE BARILOCHE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Instituto de Desarrollo Economico y Social,Argentina,Buenos Aires,Research Organisations
ASOCIACION CIVIL BOSQUE MODELO JUJUY,Argentina,EL CARMEN JUJUY,Research Organisations
FUNDACION AQUAMARINA-CECIM,Argentina,PINAMAR BUENOS AIRES,Research Organisations
CENTRO DE ESTUDIOS DE POBLACION,Argentina,Buenos Aires,Research Organisations
SOLUCIONES VERDES SRL,Argentina,BUENOS AIRES,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES,Argentina,CABA BUENOS AIRES,Higher or Secondary Education Establishments
INSTITUTO DE FISICA DE LA PLATA,Argentina,La Plata,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Instituzo national del agua,Argentina,Ezeiza Buenos Aires,Research Organisations
DAMIC SRL,Argentina,CORDOBA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FEDERACION ARGENTINA DE CARDIOLOGIA,Argentina,Buenos Aires,Other
"FundaciÃ³n para la interacciÃ³n de los sistemas productivo, educativo, cientÃ­fico-tecnolÃ³gico",Argentina,Buenos Aires,Other
ROKASUD S.A.,Argentina,MENDOZA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"LABORATORIO ELEA SOCIEDAD ANONIMA COMERCIAL, INDUSTRIAL, FINANCIERA Y AGROPECUARIA",Argentina,BUENOS AIRES,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ADMINISTRACION NACIONAL DE LABORATORIOS E INSTITUTOS DE SALUD DR. CARLOS G. MALBRAN,Argentina,BUENOS AIRES,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
PIXART SRL,Argentina,BUENOS AIRES,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FUNDACION PARA LA INNOVACION Y TRANSFERENCIA DE TECNOLOGIA,Argentina,Buenos Aires,Other
Universidad Nacional de Lujan,Argentina,Lujan,Higher or Secondary Education Establishments
UNIVERSIDAD NACIONAL DE ROSARIO - UNR,Argentina,ROSARIO,Higher or Secondary Education Establishments
Telespazio Argentina S.A.,Argentina,Buenos Aires,Other
ComisiÃ³n Nacional de Actividades Espaciales,Argentina,Buenos Aires,Other
Tesam Argentina,Argentina,Buenos Aires,Other
FUNDACION DE INVESTIGACIONES GENOMICAS,Argentina,Buenos Aires,Research Organisations
FUNDACION PARA LA DIFUSION DEL CONOCIMIENTO Y EL DESARROLLO SUSTENTABLE VIA LIBRE,Argentina,CORDOBA,Research Organisations
FUNDACION PARA LA LUCHA CONTRA LAS ENFERMEDADES NEUROLOGICAS DE LA INFANCIA,Argentina,BUENOS AIRES. CAPITAL FEDERAL,Research Organisations
FUNDACION ISALUD,Argentina,BUENOS AIRES,Higher or Secondary Education Establishments
MINISTERIO DE SALUD DE LA PROVINCIA DE BUENOS AIRES,Argentina,LA PLATA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
INSTITUTO DE BIOLOGIA MOLECULAR Y CELULAR DE ROSARIOIBR,Argentina,ROSARIO SANTA FE,Research Organisations
CONSEJO LATINOAMERICANO DE CIENCIAS SOCIALES ASSOCIACION CIVIL,Argentina,Buenos Aires,Research Organisations
SOCIEDAD ITALIANA DE BENEFICENCIA EN BUENOS AIRES,Argentina,BUENOS AIRES,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
YPF SA,Argentina,Buenos Aires,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GRUPO CONSULTORES EN ECONOMIA Y ORGANIZACION SA,Argentina,Buenos Aires,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Instituto Internacional de medio Ambiente y Desarrollo- America Latina,Argentina,BUENOS AIRES,Research Organisations
