name,country,city,businessType
FUNDACAO UNIVERSIDADE DO RIO GRANDE,Brazil,RIO GRANDE,Unknown
UNIVERSIDADE FEDERAL DE RIO GRANDE DO NORTE,Brazil,NATAL,Unknown
UNIVERSIDADE FEDERAL DE MINAS GERAIS,Brazil,BELO HORIZONTE,Unknown
FRIENDS OF THE EARTH - BRAZILIAN AMAZON,Brazil,SAO PAULO,Unknown
INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA,Brazil,MANAUS,Unknown
UNIVERSIDADE FEDERAL DE SANTA CATARINA,Brazil,FLORIANOPOLIS,Unknown
INSTITUTO BIOLOGICO,Brazil,SAO PAULO,Unknown
INSTITUTO ADOLFO LUTZ,Brazil,SAO PAULO,Unknown
EMBRAPA - EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,Brazil,BRASILIA,Unknown
INSTITUTO AGRONOMICO DE CAMPINAS,Brazil,CAMPINAS,Unknown
CENTRO DE DESENVOLVIMENTO DA TECNOLOGIA NUCLEAR,Brazil,BELO HORIZONTE,Unknown
UNIVERSIDADE FEDERAL DE SANTA CATARINA,Brazil,FLORIANAPOLIS-SC,Unknown
UNIVERSIDADE ESTADUAL PAULISTA,Brazil,JABOTICABAL,Unknown
UNIVERSIDADE DE SAO PAULO,Brazil,RIBEIRAO PRETO,Unknown
PETROLEO BRASILEIRO S.A.,Brazil,RIO DE JANEIRO,Unknown
AUDACES AUTOMACAO E INFORMATICA INDUSTRIAL LTDA,Brazil,FLORIANOPOLIS - SANT CATARINA,Unknown
UNIVERSIDADE DE CAXIAS DO SUL,Brazil,CAXIAS DO SUL,Unknown
UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,Brazil,PORTO ALEGRE,Unknown
Centro de Tecnologia Copersucar,Brazil,Piracicaba SP,Unknown
ConsÃ³rcio SER - Sistemas de Energia Renovel,Brazil,Recife,Unknown
UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,Brazil,,Unknown
FUNDACAO DE APOIO A UNIVERSIDADE DE SAO PAULO,Brazil,SAO PAULO,Unknown
FUNDACAO PADRE ANCHIETA,Brazil,SAO PAULO,Unknown
UNIVERSIDADE FEDERAL DE PERNAMBUCO,Brazil,RECIFE-PE,Unknown
FUNDACAO CENTRO TECNOLOGICO PARA INFORMATICA-CTI,Brazil,CAMPINAS,Unknown
UNIVERSIDAD DE MOGI DAS CRUZES,Brazil,SAO PAULO,Unknown
UNIVERSIDADE FEDERAL DO AMAZONAS,Brazil,MANAUS,Unknown
UNIVERSIDADE FEDERAL DO PARA,Brazil,BELEM,Unknown
"ESCOLA SUPERIOR DE AGRICULTURA ""LUIZ DE QUEIROZ""",Brazil,PIRACICABA,Unknown
UNIVERSIDADE FEDERAL DE VICOSA,Brazil,VICOSA-MINAS GERAIS,Unknown
ONF - BRASIL LTDA,Brazil,COTRIGUACU,Unknown
HOSPITAL LEONOR MENDES DE BARROS - SECRETARIA DE ESTADO DA SAUDE,Brazil,SAO PAULO,Unknown
UNIVERSIDADE ESTADUAL DE CAMPINAS,Brazil,CAMPINAS,Unknown
INSTITUTO DE INFECTOLOGIA EMILIO RIBAS,Brazil,SAO PAULO,Unknown
INSTITUTO SOCIOAMBIENTAL,Brazil,SAO PAULO,Unknown
UNIVERSIDADE ESTADUAL DE SANTA CRUZ,Brazil,ILHEUS - BAHIA,Unknown
UNIVERSIDADE FEDERAL DE PELOTAS,Brazil,PELOTAS,Unknown
EMBRAPA - EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,Brazil,SANTO ANTONIO DE GOIAS,Unknown
BRAZILIAN ASSOCIATION OF TECHNOLOGICAL RESEARCH ORGANIZATIONS,Brazil,BRASILIA-DISTRITO FEDERAL,Unknown
UNIVERSIDADE DE SAO PAULO,Brazil,SAN CARLOS,Unknown
UNIVERSIDADE DE SAO PAULO - ESCOLA DE ENGENHARIA DE SAO CARLOS,Brazil,SAO CARLOS,Unknown
EMBRAPA - EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,Brazil,RIO DE JANEIRO,Unknown
MINISTRY OF AGRICULTURE AND SUPPLY,Brazil,BRASILIA,Unknown
INSTITUTO INTERNACIONAL DE ECOLOGIA,Brazil,SAN CARLOS,Unknown
AGENCIA PAULISTA DE TECNOLOGIA DE AGRONEGOCIOS,Brazil,SAO PAULO,Unknown
"INSTITUTO DE ESTUDOS, FORMAÃAO E ASSESSORIA EM POLITICAS SOCIALIS",Brazil,SAO PAULO,Unknown
FUNDACAO ECONOMICA DE CAMPINAS,Brazil,CAMPINAS,Unknown
FACULDADES CATOLICAS,Brazil,"GAVEA, RIO DE JANEIRO",Higher or Secondary Education Establishments
GENIUS - INSTITUTO DE TECNOLOGIA,Brazil,MANAUS,Research Organisations
CENTRO DE ESTUDIOS E SISTEMAS AVANCADOS DO RECIFE,Brazil,RECIFE,Higher or Secondary Education Establishments
FUNDACAO CENTROS DE REFERENCIA EM TECNOLOGIAS INOVADORAS - CERTI,Brazil,FLORIANOPOLIS,Research Organisations
LABORATORIO PHILIPS DA AMAZONIA - INSTITUTO DE PESQUISA E DESENVOLVIMENTO,Brazil,MANAUS,Higher or Secondary Education Establishments
EMBRAER - EMPRESA BRASILEIRA DE AERONÃUTICA S.A.,Brazil,SÃ£o JosÃ© dos Campos - SP,Unknown
INSTITUTO DE PESQUISAS TECNOLOGICAS DO ESTADO DE SAO PAULO SA,Brazil,Sao Paulo,Unknown
DIDACIEBE CENTRO INTEGRADO DE EDUCACAO BRASIL - EUROPA LTDA,Brazil,PIRASSUNUNGA,IND
FUNDACAO DE FATIMA,Brazil,OSASCO,Other
TECHNOSPICE DO BRASIL TECNOLOGIA LTDA,Brazil,BARUERI,IND
INSTITUTO PRESBITERIANO MACKENZIE,Brazil,SAO PAULO,Higher or Secondary Education Establishments
PETROLEO BRASILEIRO S.A,Brazil,RIO DE JANEIRO,Unknown
FUNDAÃAO UNIVERSIDADE DE BRASÃLIA,Brazil,BRASILIA - DF,Unknown
CENTRO NACIONAL DE REFERENCIA EM BIOMASSA,Brazil,SAO PAULO,Unknown
UNIVERSIDADE FEDERAL DE MINAS GERAIS,Brazil,BELO HORIZONTE MG,Unknown
FUNDAÃÃO DE EMPREENDIMENTOS CIENTIFICOS E TECNOLÃGICOS,Brazil,BRASILIA-DF,Unknown
FUNDAÃÃO DE APOIO Ã UNIVERSIDADE FEDERAL DE SÃO PAULO,Brazil,SAO PAULO,Unknown
FUNDAÃÃO INSTITUTO DE PESQUISAS FARMACÃUTICAS,Brazil,SAO PAULO,Unknown
MICROBIOTICOS ANALISES LABORATORIAIS S/C. LTDA.,Brazil,CAMPINAS,Unknown
FUNDACÃO JOSE PELUCIO FERREIRA,Brazil,RIO DE JANEIRO,Unknown
REDE BRASILEIRA DE PESQUISAS EM TUBERCULOSE,Brazil,RIO DE JANEIRO,Unknown
"FUNDACAO PARA PESQUISA E DESENVOLVIMENTO DA ADMINISTRACAO, CONTABILIDADE E ECONOMIA",Brazil,RIBEIRAO PRETO-SP,Unknown
UNIAO BRASILIENSE DE EDUCACAO E CULTURA - UNIVERSIDADE CATÃLICA DE BRASÃLIA,Brazil,"BRASÃLIA, DF",Unknown
EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,Brazil,BRASILIA,Unknown
UNIVERSIDADE FEDERAL DE VIÃÂOSA,Brazil,VISCOSA MG,Unknown
BRAZILIAN CORPORATION FOR AGRICULTURE RESEARCH - GENETIC RESOURCES AND BIOTECHNOLOGY CENTER,Brazil,BRASILIA,Unknown
UNIVERSIDADE FEDERAL DE VICOSA,Brazil,VICOSA,Unknown
TRENDS ENGENHARIA E TECNOLOGIA,Brazil,SAO PAULO,Unknown
BRAZILIAN AGRICULTURAL RESEARCH CORPORATION,Brazil,BRASLIA,Unknown
"SERVIÃO NACIONAL DE APRENDIZAGEM INDUSTRIAL / DR PARANÃ, SENAI- CIC/CETSA",Brazil,,Unknown
ASSOCIAÃÃO NACIONAL DE BIOSSEGURANÃA,Brazil,RIO DE JANEIRO,Unknown
UNIVERSIDADE FEDERAL DO RECÃNCAVO DA BAHIA,Brazil,CRUZ DAS ALMAS,Unknown
UNIVERSIDADE FEDERAL DA CAMPINA GRANDE,Brazil,CAMPINA GRANDE - PB,Unknown
FEDERAL UNIVERSITY OF SANTA CATARINA,Brazil,FLORIANOPOLIS,Unknown
FUNDAÃÃO DE AMPARO E DESENVOLVIMENTO DA PESQUISA,Brazil,BELÃM,Unknown
BRAZILIAN ACADEMY OF SCIENCES,Brazil,Rio de Janeiro,Unknown
UNIVERSIDADE SALVADOR - UNIFACS,Brazil,SALVADOR - BA,Unknown
UNIVERSIDADE FEDERAL DE SAO CARLOS,Brazil,SAO CARLOS - SP,Unknown
